12.01,4.1036,-3.5737,-1.5812,0.51947,-0.81027,-1.5255,-0.23306,0.34057,-0.93438,0.27805,1.9364,4.2638,1.2666,1.0952,0.50863,2.0687,-0.799,1.5751,-2.1332,0.6446,-1.3198,0.51218,0.30269,0.41854,-2.7024,-0.38619,-2.6778,1.647,-1.2558,1.5527,0.63859,10
11.539,2.0642,0.051255,-1.8878,1.9852,0.6582,-3.7441,0.89544,-3.7058,1.2239,1.3032,-0.20421,-5.232,-5.5667,5.2112e-07,2.5939,1.1734,0.8623,-0.8489,1.2282,-2.9366,3.3118,1.1489,1.5257,1.2463,-1.5895,-2.0426,-1.432,-1.6242,-2.2119,-0.10346,0.4686,10
0.051933,0.48722,3.62,2.0517,-2.0479,-4.2558,2.1014,-0.83107,0.39617,1.7588,0.85127,-1.068,-1.0136,1.2703,-3.1002,0.20571,2.4839,1.2687,-2.9859,-0.25312,-1.4258,-1.1949,1.0151,-1.9307,1.043,-0.53955,0.33189,0.2609,4.6827,-0.97765,0.63299,0.49124,2
-2.5199,-6.9233,-3.9354,-4.2865,-0.77952,-0.78174,1.653,5.9711,1.8484,2.4696,-2.3968,-3.7258,-0.8655,0.043359,-0.71851,-1.5475,-0.093539,-1.8466,0.67889,2.5263,-1.5885,1.6097,-0.0014678,0.75011,-1.0506,-0.33605,0.069489,-0.98419,1.1284,-0.073493,0.14697,0.73845,8
-4.2624,-4.4459,-5.2793,-0.42904,-0.70998,-1.8366,0.48725,0.36127,0.4891,0.14946,1.2056,-0.069316,1.0757,-0.54452,3.0593,-1.8493,3.4649,0.3498,-0.1389,-1.1266,2.6563,3.085,-1.5023,0.24005,-0.7144,1.5797,0.85104,0.31326,2.0725,-0.21841,1.0399,-0.40276,8
0.50441,-0.15839,3.4117,7.5601,-0.25113,3.2926,-1.6079,-2.9303,-2.7929,2.7102,-3.3571,-0.28589,1.1229,-1.2411,3.8296,1.3077,0.97938,1.4488,0.14102,3.0858,0.38167,2.477,-1.5966,0.82099,2.8698,5.5573,-8.6243,1.4212,0.60526,2.3342,1.8897,0.64969,9
-0.51177,0.088347,3.4367,3.1302,-7.4828,-6.8056,0.95416,1.3917,0.8018,-4.3103,0.82851,-0.21062,-0.12074,-0.62423,2.0514,-2.4015,0.19939,0.85265,1.446,2.0017,0.12091,-0.57744,0.89388,-1.0061,1.6207,1.8015,-0.16961,0.59908,0.32707,-1.1605,0.51081,0.066524,2
1.4063,0.78971,7.7012,-0.080382,8.9678,-3.2482,-1.3252,-2.6839,-2.8483,1.9854,1.2973,-0.89051,-0.47814,-0.388,-0.67104,-0.76646,1.6491,1.3837,-1.1883,1.2188,-1.0234,0.98743,1.5302,0.29822,0.12221,-0.11613,0.77104,-0.62039,0.68235,-0.67489,0.64215,-0.010429,5
-5.5835,3.1782,-5.0834,-1.746,-0.54476,-2.0485,1.2768,2.3342,0.048315,0.62923,-0.42597,-0.88923,0.2573,-0.13085,0.75339,-1.963,-0.18792,0.21662,-1.7259,-0.2395,0.18352,0.7688,0.58843,1.359,0.64766,-1.0683,0.43749,-1.2948,1.3411,-0.38608,0.92942,-0.47654,7
9.7663,2.8491,-1.4778,-1.144,1.372,-0.10186,-1.9129,1.4957,-1.3968,-0.90892,0.13576,-0.46027,-1.7177,-5.1592,-0.65547,4.5733,1.789,0.78718,-0.15981,-0.72241,-1.3107,-0.30492,-0.33798,-0.41761,1.7052,0.34182,-0.19139,-1.8534,-1.3512,0.25328,-3.0609,0.66087,10
0.40336,0.44343,5.6211,-1.2713,-6.6938,-3.2857,-0.13843,0.58655,2.1535,-2.6871,-0.53891,0.53561,0.049907,0.66777,0.41725,-0.69039,-0.23402,-0.39285,2.0597,0.53208,-0.77131,-0.15053,-0.71761,-1.3026,-0.5424,0.94261,1.6146,0.15675,-0.7728,0.25648,-0.58652,-0.12761,2
-4.7667,2.0877,-3.0106,-1.7754,-1.9503,-2.4457,0.49663,0.31185,1.8155,-1.3142,0.20298,-0.61213,0.079255,-1.0725,0.073676,-1.7229,-0.73382,1.8864,-0.55715,-0.19493,-0.94433,-0.72715,-0.56888,-2.1171,-0.68717,1.7388,0.87646,-0.41834,0.51685,-0.5224,0.48159,-0.8537,7
2.4697,1.3907,7.1552,-0.46775,10.327,-2.2109,0.027858,-0.57436,0.69817,-3.0612,0.93319,0.72547,-0.05671,-2.3755,0.39053,3.0246,0.7944,0.30382,-1.0289,-2.8025,-1.4703,1.5932,3.9232,0.58293,0.54703,1.1778,1.9974,-0.49895,-1.6936,3.5842,-5.1798,-0.6355,4
0.15318,0.65601,4.0115,7.4326,-1.0449,6.6296,-0.51416,-1.3861,1.6701,0.10585,-1.6136,0.13225,-2.4708,0.4167,-0.84324,-0.73504,1.6598,-1.9966,-0.6062,-1.4742,-0.466,0.67305,-0.26489,0.047483,1.2517,0.4161,1.1264,-1.3956,-0.6493,-0.13364,0.75567,-0.10531,9
7.0258,1.3342,1.6068,-0.30779,1.3129,0.31191,-0.60838,-2.905,0.54251,-0.98734,0.32268,-0.61625,0.39395,0.95766,-0.8641,0.5032,-0.95012,-1.7261,0.61213,-1.0278,0.051606,0.31412,-0.95214,-0.51644,1.1287,-0.85987,0.71153,-1.4254,1.8024,-0.89738,-0.048941,-1.5377,10
-5.2529,2.4736,-4.1625,-0.85132,-1.7737,-2.4328,0.35285,0.52026,0.43982,-1.0322,0.048237,-0.025006,1.0615,-0.44884,1.7149,-0.23047,-0.7026,-0.78419,2.1209,1.6103,0.18819,-0.13757,-0.53392,-1.1917,-0.030027,0.6099,1.2096,-0.11843,0.202,-0.67006,0.19129,0.056227,7
-5.5698,2.8634,-3.7934,-3.0718,-2.175,-2.0191,0.58371,0.92627,-1.0191,-2.3823,1.2764,1.7611,1.3813,0.63502,-0.5826,-3.7325,-1.7966,1.4342,2.1451,0.84652,-2.135,-1.5591,-0.051385,1.3099,0.10069,-0.40928,1.0738,-0.039498,0.38632,-1.9401,-0.42573,1.3659,7
10.324,1.6723,-0.73127,-1.6175,0.24923,-0.46469,1.8324,-4.6797,-0.18402,1.2718,0.70271,2.099,-1.9276,-1.2608,-0.54386,0.43816,-0.11291,-0.47182,-1.0994,-0.094997,-1.3319,1.5389,0.65061,0.80788,0.10267,0.12288,1.8653,0.35055,0.4576,1.1278,-0.16826,-1.7502,10
-4.0246,-8.1217,-3.2388,-2.3781,-1.9865,-1.8816,0.34612,0.60306,-0.30095,-1.5575,-0.098242,0.36301,-1.1747,-0.90588,-0.084088,-0.71306,0.36355,-0.82852,-0.62226,1.5585,-0.17826,0.18056,-1.3414,-2.5246,-1.3174,-1.1213,-0.090499,0.29738,-0.54257,-0.24667,0.9274,-0.2152,8
-4.3523,-6.037,-3.4255,-2.1429,-0.29652,-1.8586,0.37581,-0.71061,0.58845,0.59511,0.47929,-1.2925,1.0336,0.0056535,-0.84931,-0.3854,0.30195,0.19061,0.21464,-0.34053,-0.85533,0.016443,-0.79324,2.1096,0.30589,0.11214,-1.4284,0.25733,-0.080464,-0.45068,0.2127,0.28334,8
-4.9497,3.2422,-2.369,-2.938,-1.4028,-0.10049,0.57433,-0.47862,-1.1394,-0.18585,0.092123,0.016338,0.52489,0.72782,-0.0023174,-0.55208,0.021265,-0.56157,-1.2781,-0.23036,-1.057,0.88704,-2.4258,0.24138,-3.215,-0.89684,0.7822,-0.48476,0.74724,-0.40182,0.65998,-0.53588,7
-4.7359,4.1041,-5.0468,-1.7354,-0.52705,-1.5665,2.3609,0.16698,-2.2844,-0.43633,-0.56267,-0.33163,1.7694,0.45266,-1.9843,0.79207,1.0615,-0.29723,-1.016,0.2263,-0.39025,-1.0342,0.98449,-0.93535,1.3105,0.28963,0.44133,-1.1035,1.1099,-0.59826,0.15697,-1.0418,7
-3.9265,-7.5827,-4.4918,-1.751,-0.16067,-1.029,0.21998,-0.39876,-0.37441,0.84408,0.71575,-0.54685,1.1906,0.5772,0.28962,1.0837,-1.3988,-0.94651,1.7736,-0.37124,0.10267,0.00081125,-1.0503,0.93536,0.62339,-0.41603,0.9128,-0.77873,0.54329,-1.0566,0.3504,0.14124,8
1.761,1.4078,8.4857,-1.59,5.9153,-2.4432,-6.6155,-1.5319,-4.9828,5.8934,-0.32089,-1.7604,-0.084322,-3.8341,0.49485,-0.70327,3.2425,1.8268,0.45243,2.5608,-3.0184,-0.22724,2.0329,0.57708,1.2259,1.2441,-0.99096,0.18679,-0.4422,-0.79803,0.55518,0.090911,11
-4.1458,-6.7169,-3.8663,-1.8872,-0.74432,-1.2754,0.15266,-0.44916,-0.097931,-0.16479,0.58651,-0.63995,0.61552,-0.40546,0.87355,-0.66154,0.31666,-1.6416,-0.19564,-0.50253,0.013689,-0.14068,-2.3074,1.303,0.27113,0.38153,-0.89506,0.51894,0.91575,0.2057,0.42609,0.42931,8
0.55794,-0.047009,8.8165,-0.31658,10.28,-2.9499,-1.942,-2.6089,-2.8995,1.3683,1.1242,-0.31389,0.40595,-1.3739,1.1413,-2.6457,2.4961,1.5879,-0.80311,2.5504,-0.22573,0.59257,-0.0058137,1.0968,-1.1774,-0.91945,0.8887,-0.23644,0.63897,0.31472,0.72775,0.29594,5
