1.4531,2.0968,-5.6788,3.4467,2.1152,1.117,0.13399,-1.4997,-1.4529,-2.5741,-3.9623,5.1282,-2.9877,2
-2.1613,-7.1235,2.586,3.044,6.5089,3.8052,6.8631,-0.26234,-0.6233,-4.1016,-1.7517,-0.56841,-0.80072,9
-1.5425,0.94875,0.088344,-3.6471,2.8161,-4.7172,-2.254,6.0895,4.0974,-2.6322,0.75286,0.0007841,-0.44351,18
5.1937,-1.509,-4.5577,6.4488,2.2899,3.9843,2.285,1.7203,0.70097,-3.2988,0.61479,4.0607,-3.0958,2
3.8648,0.22115,-6.7202,3.7411,3.4467,-0.23244,0.40936,-1.8085,3.1567,-6.0368,-1.0908,8.1812,-1.2315,2
0.87859,-0.028953,-5.4932,3.72,5.1217,2.9583,-0.64311,-3.4984,-2.0825,0.55544,0.60253,8.3577,-0.93573,2
1.8558,-0.69841,-0.74187,-5.9056,-2.0254,-2.2268,-0.30509,-6.419,-1.0123,-1.4458,-3.3103,-0.76501,2.1025,11
-2.8254,1.6441,-0.77954,-3.579,1.853,-3.7224,0.34708,-5.9102,2.2509,-3.4529,-0.43651,-0.23059,0.50925,17
-6.0646,2.1484,-0.097268,-0.52384,4.8668,3.6875,-0.62699,0.20547,1.05,-7.3431,0.74183,0.84987,-4.7811,19
2.1629,2.0402,-1.2816,-1.49,0.88783,-4.527,-0.02175,-1.7055,-1.7608,-5.5884,1.6101,-2.2641,1.0708,11
-2.1431,-6.4924,-0.17004,1.1331,2.0216,3.4992,-0.21549,-1.8794,-0.44946,1.6379,-2.5429,-1.4248,-0.71315,9
-3.6306,-2.1584,0.78112,-1.1349,3.0128,-3.8489,2.0906,6.052,-2.8032,0.76653,2.4202,-2.5961,3.5873,18
0.7605,2.3311,-0.11442,-1.676,1.28,-3.3453,-0.16198,-3.1099,-3.3796,0.56264,-0.38272,-0.61946,4.0009,11
-1.583,2.2547,3.406,2.3281,-7.1097,1.7457,-1.347,-1.1712,-3.1221,0.87733,1.3072,-0.78656,-0.53606,5
1.6929,3.0717,4.6034,2.7625,-4.8784,-0.5712,-0.88039,-0.60015,-1.1599,-0.49933,-6.3979,-1.1292,-2.9274,5
-2.5499,-1.5074,0.012684,-1.9954,0.62294,-3.9021,-0.39874,-4.1083,-3.361,-0.89494,2.2832,-0.19573,3.3251,17
1.5536,1.4874,2.8209,1.548,-7.8359,5.247,-4.4995,-0.13865,-2.7137,0.86388,2.062,-1.417,-1.5444,13
1.0469,1.9075,-1.37,-0.71545,2.0774,-5.4789,-2.2828,6.4315,-1.0228,-3.093,1.7011,-1.6836,0.93984,12
2.934,1.6573,1.409,-2.1841,2.294,-3.8909,-1.0518,4.1522,1.6738,1.9904,1.3609,-2.1885,0.8094,12
2.0991,-1.1818,3.8469,3.3809,-5.8557,-0.77764,-2.1296,0.35505,-1.9418,-2.736,1.2271,-1.6396,-1.5091,5
-3.3507,-3.0581,3.5039,2.6705,6.4929,5.3093,7.7497,1.9865,1.6822,3.0829,1.1704,-3.8751,-1.0723,10
0.060672,0.6958,2.8706,0.77354,-7.5832,0.75554,0.47482,-0.55885,-2.4541,-0.25648,1.5421,0.34844,0.74686,5
1.9055,1.9721,3.5912,2.0163,-5.4064,0.47286,-1.5021,-0.20256,-2.2175,1.868,1.1241,-2.4269,-2.4884,5
2.0579,3.6343,1.3078,-0.047967,3.4267,3.6704,0.97245,0.24795,-0.23847,0.79021,-1.7878,7.0634,-1.1128,1
0.069646,2.8755,1.0306,-2.7075,1.7451,-2.6817,0.43531,-4.0554,-2.7003,-2.1251,2.1599,0.62736,1.9828,11
1.4911,1.8537,1.7493,5.0232,-5.6659,2.8688,1.8291,1.9642,-0.86322,2.3843,0.93241,1.4552,-1.1074,5
4.1781,1.2241,-7.2162,2.9465,3.7961,1.9177,1.4146,-2.9025,0.3258,1.9686,-2.6572,6.8463,-1.1449,2
-1.8846,-4.866,6.1018,5.9892,7.3049,4.6511,2.7455,-1.0459,4.5719,2.5223,1.4419,-1.1107,-1.8156,10
-2.07,-12.289,2.4396,0.40188,4.2551,4.1407,10.601,1.4555,4.3525,-3.5764,-7.0907,-0.03547,-2.6955,9
0.82751,-1.7584,2.093,-1.0265,-3.4906,-0.53476,0.15979,-1.7321,4.2909,-2.2843,-2.6559,1.1557,-3.2554,16
-4.2097,4.4355,0.874,-0.35882,4.9605,4.9921,0.19773,0.2364,-0.1951,1.518,1.063,-2.8304,-1.0673,19
0.94815,-1.3956,3.6261,1.2402,-2.8637,1.9551,-0.10709,-0.43216,5.7267,3.8786,-0.71246,-0.69724,-3.3422,16
-3.3163,2.8377,1.0161,-1.5039,3.4511,-4.4562,-1.9022,5.5888,-2.7444,0.86616,1.5402,-1.1134,2.5934,18
-3.3955,-12.433,2.2466,-1.1164,4.2287,3.6612,6.0964,3.1894,3.432,-0.27663,2.5997,-0.59036,-0.82,9
3.6353,2.0572,0.23577,-3.711,1.5025,-2.4544,0.08737,-5.2587,2.5908,-3.4899,1.5117,0.53177,-0.1943,11
0.50675,-1.6121,0.40136,-3.5985,1.7176,-4.9932,-3.7616,4.5219,-1.2493,1.6932,0.28212,-2.0229,2.6,12
-2.1555,-1.8883,0.96829,-2.5212,1.1511,-3.0788,-0.18364,5.3236,-2.1228,1.692,0.61743,0.68167,0.58357,18
0.60049,2.7991,4.0378,2.1917,-5.3955,-1.0236,-1.4475,-0.77715,2.4055,-1.9653,0.4351,-3.166,-3.7498,5
0.34142,3.0516,0.99074,1.3147,2.6429,4.0587,2.122,0.004366,1.0107,3.3579,-12.118,3.3289,-2.6745,21
-2.0834,-2.8631,5.847,5.0452,6.6133,4.8324,3.6351,0.73976,-2.3168,-0.24769,-2.2768,-3.4847,-0.96764,10
